source,binarize,gt,lt,vol,features,outputs,h1,h2,epochs,Lambda,Reg,alpha,experiment_time,last_mean_training_loss,last_mean_validation_loss,last_mean_training_loss_derivative,last_mean_validation_loss_derivative,best_last_epoch,best_last_mean_validation_loss
G,True,0,10.0,0,85,2,1,1.0,500.0,1.0,L1,0.01,13.22,0.7,0.69,4.28621949711e-07,-3.11734580372e-08,499.0,0.69
G,True,0,10.0,0,85,2,1,1.0,500.0,1.0,L1,0.1,13.88,0.71,0.69,-1.21702227984e-06,5.8739701625e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L2,0.0001,13.64,0.7,0.68,-1.37559825534e-05,-1.06880427531e-06,499.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L2,0.001,14.32,0.67,0.68,-7.75353059059e-05,-1.44822979291e-05,499.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L2,0.01,15.34,0.31,1.39,-0.000332895437935,0.000829334224004,35.0,0.67
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L2,0.1,13.79,0.32,1.77,-0.000281027938229,0.00155228902249,10.0,0.61
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L2,0.001,96.51,0.69,0.69,-0.000120599054125,-0.000127989753671,19.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L1,0.0001,13.81,0.7,0.71,-1.46669810209e-05,-2.59630371855e-05,499.0,0.71
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L1,0.001,13.77,0.69,0.69,-8.25132618187e-06,-4.39323090629e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L1,0.01,14.11,0.38,1.17,-0.00032701308499400003,0.000755128033845,76.0,0.67
G,True,0,10.0,0,85,2,2,2.0,500.0,0.0001,L1,0.1,14.76,0.29,1.07,-0.000107784510197,3.25339568026e-05,21.0,0.64
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L2,0.0001,14.06,0.69,0.69,-4.46917364139e-06,-9.67490536619e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L2,0.001,14.48,0.68,0.68,-5.36725215136e-05,-5.69360944114e-06,499.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L2,0.01,14.35,0.42,1.15,-0.00030629305670200005,0.000622324649298,32.0,0.68
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L2,0.01,97.36,0.67,0.67,-0.000112595496989,-0.000100184672207,19.0,0.67
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L2,0.1,14.68,0.39,1.02,-8.71512436638e-05,1.36317078601e-05,21.0,0.64
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L1,0.0001,14.3,0.76,0.8,-0.00015645125545200002,-0.000192896904921,499.0,0.8
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L1,0.001,13.78,0.68,0.69,-2.32780855829e-05,-9.89534624807e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L1,0.01,13.39,0.4,1.13,-0.0003999684074030002,0.0007420062346919997,83.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,0.001,L1,0.1,13.31,0.36,1.27,-0.00026946881999299996,0.000517528390114,62.0,0.67
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L2,0.0001,13.56,0.7,0.7,-1.56190027112e-05,-1.53640614564e-07,499.0,0.7
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L2,0.001,13.57,0.69,0.69,8.57715430902e-07,-5.80048986876e-06,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L2,0.1,94.99,0.69,0.77,-8.41628708992e-06,-4.91466356833e-07,19.0,0.77
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L2,0.01,14.43,0.7,0.69,-7.403041368810001e-08,6.90269428283e-08,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L2,0.1,14.04,0.72,0.69,-1.88376753518e-06,-1.05767089742e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L1,0.0001,14.46,0.72,0.73,-5.86127549215e-05,-8.32108661767e-05,499.0,0.73
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L1,0.001,13.81,0.67,0.68,-1.52790286455e-05,3.50478735256e-06,76.0,0.66
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L1,0.01,13.7,0.7,0.69,1.41930920661e-06,1.38053885557e-06,76.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,0.01,L1,0.1,13.4,0.72,0.69,-1.9728869503599997e-06,6.09663771989e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L2,0.0001,13.51,0.69,0.7,1.4787221501700004e-06,-9.18503674019e-06,499.0,0.7
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L1,0.0001,92.7,0.69,0.69,9.05240181259e-07,9.83429144452e-06,19.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L2,0.001,13.69,0.69,0.69,2.7018743376e-07,1.16900467595e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L2,0.01,14.25,0.7,0.69,6.27136625964e-08,1.38053885546e-07,0.0,0.67
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L2,0.1,14.33,0.72,0.69,-1.68761051511e-06,-9.97550656967e-07,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L1,0.0001,14.21,0.7,0.7,-9.76871389835e-06,-2.30705856157e-05,499.0,0.7
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L1,0.001,14.13,0.69,0.69,5.54992337642e-07,9.040302827450001e-07,0.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L1,0.01,13.6,0.7,0.69,-1.26794766009e-06,-7.185482075339999e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,0.1,L1,0.1,14.06,0.72,0.69,-1.2292820935600001e-06,-4.61812513919e-06,0.0,0.68
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L1,0.001,94.01,0.68,0.68,-0.000306206267113,-0.000295837925317,19.0,0.68
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L2,0.0001,13.91,0.69,0.69,-9.17599905725e-07,1.18681808059e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L2,0.001,13.83,0.69,0.69,-1.16939761874e-07,-2.11534179506e-07,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L2,0.01,13.78,0.7,0.69,-3.7722503898300004e-08,5.1213538188e-08,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L2,0.1,14.0,0.72,0.69,-2.3906636803499997e-07,2.57849031393e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L1,0.0001,13.69,0.7,0.7,-9.36508310745e-06,-1.32910264974e-05,499.0,0.7
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L1,0.001,13.66,0.69,0.69,-1.7545679593700001e-06,-1.32932531738e-06,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L1,0.01,92.05,0.67,0.67,-0.00021011145836200002,-0.00020856045036200002,19.0,0.67
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L1,0.01,13.9,0.69,0.69,2.73016621422e-07,-1.07771097746e-06,499.0,0.69
G,True,0,10.0,0,85,2,2,2.0,500.0,1.0,L1,0.1,13.59,0.71,0.69,4.52245667804e-06,-4.3063905589300005e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L2,0.0001,14.03,0.71,0.71,-4.01697512673e-05,-2.05499888666e-05,499.0,0.71
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L2,0.001,14.53,0.67,0.69,-7.30321820112e-05,-3.90224894232e-05,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L2,0.01,14.64,0.32,1.26,-0.0005253004833199999,0.0014912602983699998,60.0,0.67
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L2,0.1,14.15,0.15,1.9,0.00017651726983400004,-0.00041571810287199996,13.0,0.65
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L1,0.0001,13.94,0.69,0.69,-5.89649888016e-06,-6.70006680026e-06,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.001,L1,0.1,93.3,0.68,0.75,-2.72901725594e-05,-1.76878245416e-05,19.0,0.75
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L1,0.001,14.1,0.63,0.67,-0.000176972769067,0.000108857715431,456.0,0.66
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L1,0.01,13.98,0.28,1.48,-0.000522973476365,0.00181182810065,67.0,0.66
G,True,0,10.0,0,85,2,5,5.0,500.0,0.0001,L1,0.1,14.35,0.14,2.9,-0.000198817399505,0.00296911378312,15.0,0.64
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L2,0.0001,14.37,0.7,0.71,-1.62843333726e-05,-2.42106435091e-05,499.0,0.71
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L2,0.001,14.39,0.64,0.7,-0.00013473158080899998,7.64105989758e-05,481.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L2,0.01,14.24,0.36,1.26,-0.000537789461276,0.00157479625918,90.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L2,0.1,14.26,0.11,1.81,-0.000140502180832,0.000247152081942,8.0,0.61
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L2,0.0001,96.54,0.69,0.69,3.78583995864e-05,6.72365690683e-05,19.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L1,0.0001,14.02,0.68,0.67,-7.99481315572e-06,3.08171899344e-06,499.0,0.67
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L1,0.001,14.16,0.66,0.69,-0.000106295414358,4.30126920508e-05,259.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L1,0.01,13.68,0.37,1.14,-0.000614067664741,0.00102382988199,97.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.001,L1,0.1,14.16,0.16,2.06,-0.000297962041731,0.0013646158984600002,11.0,0.63
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L2,0.0001,14.14,0.69,0.68,-5.63055522818e-06,-8.11623246488e-06,499.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L2,0.001,13.92,0.69,0.7,-4.22114817866e-06,-1.2516143397999999e-05,499.0,0.7
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L2,0.001,95.41,0.69,0.69,-3.00931195363e-06,-1.01371141494e-05,19.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L2,0.01,14.24,0.6,0.72,-0.000104076859602,7.72923625029e-05,227.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L2,0.1,13.94,0.72,0.69,-4.3574207238e-06,-2.63415720325e-06,6.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L1,0.0001,14.67,0.69,0.68,-3.47047035221e-07,-1.20685816085e-06,499.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L1,0.001,13.94,0.69,0.69,7.5501591417800005e-06,6.29926519713e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L1,0.01,14.52,0.7,0.69,-1.62159613348e-06,-6.68002672066e-08,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.01,L1,0.1,14.49,0.72,0.69,-3.82176116942e-06,-2.21108884446e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.0001,14.48,0.71,0.7,-3.44260285278e-05,-1.42150968604e-05,499.0,0.7
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L2,0.01,97.43,0.69,0.7,-4.0783676318300014e-06,-2.68072558306e-05,19.0,0.7
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.001,14.73,0.69,0.69,-3.06401037375e-06,-7.88243152972e-07,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.01,15.55,0.7,0.69,-5.960155605720001e-07,7.125361833889999e-08,4.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.1,14.13,0.72,0.69,-3.93162796186e-06,-2.53841015363e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.0001,14.14,0.69,0.69,3.8632559237199986e-06,1.38209752839e-05,244.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.001,14.8,0.7,0.69,-2.6207709537e-06,-2.50055666895e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.01,14.19,0.7,0.69,-5.05953082541e-07,-1.78134045292e-08,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.1,14.4,0.72,0.69,-2.89001532483e-06,-1.9995546649599998e-06,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L2,0.1,98.71,0.71,0.77,-1.86579468597e-06,0.0,19.0,0.77
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.0001,14.97,0.71,0.7,-3.6745490982e-05,-2.82498329994e-05,499.0,0.7
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.001,14.41,0.69,0.69,5.5640693052999996e-08,3.34001335478e-08,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.01,14.85,0.7,0.69,-9.487209713389999e-07,-2.22667557725e-08,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.1,15.09,0.72,0.69,-3.6751149358199997e-06,6.02538410144e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.0001,14.96,0.69,0.69,-1.78710361898e-06,-3.40904030272e-06,499.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.001,15.75,0.69,0.69,-1.78710361842e-07,-3.34001336033e-07,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L1,0.0001,99.37,0.69,0.69,-4.74437336317e-05,-0.000103982366783,19.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.01,16.47,0.69,0.69,-1.7305198629600001e-07,1.78134046402e-08,0.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L1,0.1,15.99,0.72,0.69,1.92290463286e-06,-5.8183032732900005e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.0001,15.02,0.7,0.69,-1.23640221621e-05,-1.53640614563e-05,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.001,15.11,0.69,0.69,-3.90319462454e-05,-1.84301937208e-05,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.01,15.13,0.23,1.38,-0.00043422327007,0.00151717212202,47.0,0.67
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L2,0.1,15.11,0.05,2.24,-0.000101915360132,0.000526978401247,8.0,0.63
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.0001,14.85,0.69,0.7,-3.84816692212e-06,-1.6032064127399999e-06,499.0,0.7
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L1,0.001,97.1,0.69,0.69,-1.0318248844199999e-07,-4.17001757369e-06,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.001,14.22,0.61,0.69,-0.000181572085347,0.000162090848363,312.0,0.67
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.01,13.99,0.22,1.62,-0.000429664505482,0.0017656000890699996,58.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.0001,L1,0.1,14.21,0.06,2.64,-0.000126843333726,0.0007911912714319999,10.0,0.64
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.0001,14.11,0.69,0.71,-4.58847105977e-06,-6.92496103238e-07,106.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.001,14.39,0.64,0.67,-0.000136035836379,5.57470496548e-05,499.0,0.67
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.01,14.21,0.28,1.43,-0.000491725097253,0.00108496548653,33.0,0.68
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L1,0.01,91.67,0.69,0.7,-1.0648007300299998e-06,-4.05385279838e-05,19.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L2,0.1,14.04,0.08,1.43,-0.000100733231168,1.28122912493e-05,12.0,0.63
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.0001,14.01,0.68,0.7,-8.15324767178e-06,-1.35582275662e-05,499.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.001,13.95,0.63,0.68,-0.00018179794883900005,0.000102945891784,484.0,0.67
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.01,14.05,0.28,1.33,-0.000475955676058,0.00110351146738,65.0,0.65
G,True,0,10.0,0,85,2,10,10.0,500.0,0.001,L1,0.1,13.94,0.19,1.72,-0.00034455122008699996,0.00235051658873,11.0,0.64
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.0001,14.13,0.7,0.69,-7.38512318754e-06,-2.10643509224e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.001,14.07,0.68,0.69,-2.23619002712e-05,-2.02538410153e-05,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.01,L1,0.1,90.42,0.71,0.77,-1.7519748278799999e-06,0.0,19.0,0.77
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.01,14.93,0.6,0.72,-0.00011709631026799999,8.83344466711e-05,250.0,0.68
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L2,0.1,14.62,0.72,0.69,-8.53471649176e-06,-5.4219550211800006e-06,0.0,0.68
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.0001,14.38,0.69,0.67,-8.19568548871e-06,-1.14050322868e-05,499.0,0.67
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.001,14.67,0.69,0.69,2.5887068266799996e-07,-1.20908483636e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.01,14.6,0.7,0.69,-3.0649534466000004e-08,-5.328434647069999e-06,102.0,0.68
G,True,0,10.0,0,85,2,10,10.0,500.0,0.01,L1,0.1,15.38,0.72,0.69,-8.16079217258e-06,-3.06390558902e-06,0.0,0.68
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.1,L2,0.0001,97.28,0.7,0.69,-0.000157152248421,-0.000135897894141,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.0001,14.56,0.69,0.7,-7.79724154198e-06,-1.0547762191e-05,499.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.001,14.81,0.69,0.69,-3.22055876523e-07,-1.06435092407e-05,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.01,14.99,0.7,0.69,1.54190734403e-07,6.22801157868e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L2,0.1,14.52,0.72,0.69,-8.5592361192e-06,-5.02560676907e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.0001,14.48,0.7,0.7,-5.22315218676e-06,-1.74816299267e-05,499.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.001,14.7,0.69,0.69,2.03229989393e-07,1.40280561056e-07,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.01,15.84,0.7,0.69,-4.62572203208e-07,5.36628813275e-07,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.1,L2,0.001,96.53,0.69,0.69,-1.70442578413e-05,-1.32398057964e-05,19.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,0.1,L1,0.1,14.38,0.72,0.69,-5.1420488035300005e-06,4.47339122689e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.0001,14.23,0.7,0.7,-1.36470588236e-05,-2.03629481184e-05,499.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.001,14.63,0.69,0.69,-1.84368737388e-07,-2.1910487642e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.01,14.84,0.7,0.69,-8.3791111638e-07,-6.82698730792e-06,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L2,0.1,14.23,0.72,0.69,-6.42037015208e-06,1.02026274772e-05,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L1,0.0001,14.46,0.7,0.69,-3.34032771432e-06,-3.09730572257e-06,499.0,0.69
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.1,L2,0.01,95.4,0.69,0.7,-3.41459574804e-06,-2.69710779496e-05,19.0,0.7
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L1,0.001,14.45,0.69,0.69,2.47082400207e-07,6.6800266429499995e-09,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L1,0.01,14.35,0.7,0.69,1.11022302463e-16,8.01603206035e-08,499.0,0.69
G,True,0,10.0,0,85,2,10,10.0,500.0,1.0,L1,0.1,14.25,0.72,0.69,-3.93162796175e-06,-9.28969049208e-06,499.0,0.69
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L2,0.0001,15.16,0.69,0.69,-8.067428975630003e-06,-1.39968826542e-05,499.0,0.69
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L2,0.001,15.83,0.61,0.71,-0.00020470918307200002,0.00020964818525900009,382.0,0.69
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L2,0.01,15.62,0.21,1.7,-0.000408862430744,0.0019269093743,35.0,0.68
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L2,0.1,15.44,0.05,2.17,-9.96105151479e-05,0.000329060342908,6.0,0.62
Q,True,0,10.0,0,10,2,1,1.0,20.0,0.1,L2,0.1,98.49,0.71,0.77,-1.8572847900700002e-06,0.0,19.0,0.77
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L1,0.0001,15.8,0.69,0.68,-1.18656135801e-05,1.54308617251e-06,499.0,0.68
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L1,0.001,15.3,0.61,0.7,-0.000203913238241,0.00015297261188999998,460.0,0.69
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L1,0.01,15.23,0.24,1.57,-0.00046568525285900004,0.0019502805611199998,64.0,0.68
G,True,0,10.0,0,85,2,15,15.0,500.0,0.0001,L1,0.1,14.36,0.06,3.12,-0.000112889308028,0.00104547762191,11.0,0.62
G,True,0,10.0,0,85,2,15,15.0,500.0,0.001,L2,0.0001,14.57,0.69,0.68,-2.95136154661e-05,-1.87352482744e-05,499.0,0.68
G,True,0,10.0,0,85,2,15,15.0,500.0,0.001,L2,0.001,15.17,0.64,0.68,-0.000183968407403,6.62257849031e-05,499.0,0.68
Q,True,0,10.0,0,10,2,1,,,,,,,,,,,,
Q,True,0,10.0,0,10,2,50,50.0,20.0,0.1,L1,0.01,119.14,0.7,0.72,-4.72586433949e-05,-0.00041780597503900016,19.0,0.72
Q,True,0,10.0,0,10,2,50,50.0,20.0,0.1,L1,0.1,118.79,0.71,0.78,-9.04399828953e-05,-0.00021281982545500009,19.0,0.78
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.0001,131.01,0.23,0.2,-2.27904875754e-05,-1.82059467773e-05,499.0,0.2
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L2,0.0001,115.75,0.69,0.7,-5.04317708472e-06,0.0,19.0,0.7
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.001,131.34,0.22,0.19,-1.38653396456e-06,-2.25730530831e-06,499.0,0.19
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L2,0.001,114.18,0.69,0.7,-1.98067828117e-06,-1.11022302463e-16,19.0,0.7
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.01,131.07,0.22,0.19,-4.96385049037e-07,-6.89751596117e-08,499.0,0.19
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L2,0.01,114.39,0.7,0.74,-0.00016600041273,-0.00102047776487,19.0,0.74
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L2,0.1,135.74,0.22,0.2,-4.07789426921e-07,1.8147923754299998e-06,82.0,0.19
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L2,0.1,114.84,0.71,0.78,-0.000100005105938,-0.00026840020254400004,19.0,0.78
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.0001,130.03,0.23,0.21,-3.09139823857e-05,-3.7073449224e-05,499.0,0.21
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L1,0.0001,118.23,0.69,0.69,-7.137675224089999e-06,-1.32398057964e-05,19.0,0.69
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.001,129.93,0.22,0.19,-2.91581918505e-06,-2.63014400895e-06,499.0,0.19
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L1,0.001,119.12,0.69,0.7,1.26584702165e-07,0.0,19.0,0.7
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.01,131.42,0.22,0.19,-3.85428391009e-07,-1.78962576286e-07,499.0,0.19
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L1,0.01,118.47,0.7,0.7,-1.89026063685e-05,-0.000184701992673,19.0,0.7
G,True,0,10.0,0,85,2,5,5.0,500.0,0.1,L1,0.1,129.97,0.22,0.2,-9.0592143176e-08,1.2825651302700002e-06,144.0,0.19
Q,True,0,10.0,0,10,2,50,50.0,20.0,1.0,L1,0.1,118.54,0.71,0.78,-9.96700287849e-05,-0.000113920908667,19.0,0.78
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.0001,133.57,0.24,0.21,-3.87721894599e-05,-4.34410681829e-05,499.0,0.21
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L2,0.0001,152.84,0.68,0.68,-0.00017591444150599994,-0.000162923579464,19.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.001,131.43,0.22,0.19,-3.03680836147e-06,-3.4555156825699995e-06,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L2,0.001,152.6,0.67,0.68,-0.000318551998655,-0.00030363188673400004,19.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.01,137.36,0.22,0.19,-3.8517882589e-07,-1.7709838282e-07,499.0,0.19
Q,True,0,10.0,0,10,2,100,100.0,20.0,0.0001,L2,0.01,151.87,0.67,0.68,-0.00027945860042,-0.000480088166086,19.0,0.68
G,True,0,10.0,0,85,2,5,5.0,500.0,1.0,L2,0.1,131.89,0.22,0.2,-2.0379488741e-07,9.84294169698e-07,49.0,0.19
